Passenger_Id,pclass,survived,name_with_salutions,name_without_salutions,sex,age,sibsp,parch,ticket,fare,cabin,embarked,boat,home_dest
917,3rd,1,"Kelly, Miss. Anna Katherine ""Annie Kate""","Kelly,  Anna Katherine ""Annie Kate""",female,,0,0,9234,7.75,,Queenstown,16,
918,3rd,0,"Braund, Mr. Owen Harris","Braund,  Owen Harris",male,22.0,1,0,A/5 21171,7.25,,Southampton,,"Bridgerule, Devon"
919,2nd,1,"Pallas y Castello, Mr. Emilio","Pallas y Castello,  Emilio",male,29.0,0,0,SC/PARIS 2147,13.8583,,Cherbourg,9,"Spain / Havana, Cuba"
920,1st,1,"Wilson, Miss. Helen Alice","Wilson,  Helen Alice",female,31.0,0,0,16966,134.5,E39 E41,Cherbourg,3,
921,3rd,0,"Oreskovic, Miss. Marija","Oreskovic,  Marija",female,20.0,0,0,315096,8.6625,,Southampton,,
922,3rd,0,"Rosblom, Mr. Viktor Richard","Rosblom,  Viktor Richard",male,18.0,1,1,370129,20.2125,,Southampton,,
923,3rd,1,"Murphy, Miss. Katherine ""Kate""","Murphy,  Katherine ""Kate""",female,,1,0,367230,15.5,,Queenstown,16,
924,3rd,1,"Andersson, Mr. August Edvard (""Wennerstrom"")","Andersson,  August Edvard (""Wennerstrom"")",male,27.0,0,0,350043,7.7958,,Southampton,A,
925,3rd,0,"Dantcheff, Mr. Ristiu","Dantcheff,  Ristiu",male,25.0,0,0,349203,7.8958,,Southampton,,"Bulgaria Chicago, IL"
926,3rd,0,"Edvardsson, Mr. Gustaf Hjalmar","Edvardsson,  Gustaf Hjalmar",male,18.0,0,0,349912,7.775,,Southampton,,"Tofta, Sweden Joliet, IL"
927,2nd,0,"Jefferys, Mr. Ernest Wilfred","Jefferys,  Ernest Wilfred",male,22.0,2,0,C.A. 31029,31.5,,Southampton,,"Guernsey / Elizabeth, NJ"
928,1st,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)","Penasco y Castellana,  Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",female,17.0,1,0,PC 17758,108.9,C65,Cherbourg,8,"Madrid, Spain"
929,2nd,0,"Karnes, Mrs. J Frank (Claire Bennett)","Karnes,  J Frank (Claire Bennett)",female,22.0,0,0,F.C.C. 13534,21.0,,Southampton,,"India / Pittsburgh, PA"
930,3rd,0,"Johnson, Mr. Alfred","Johnson,  Alfred",male,49.0,0,0,LINE,0.0,,Southampton,,
931,2nd,0,"Sjostedt, Mr. Ernst Adolf","Sjostedt,  Ernst Adolf",male,59.0,0,0,237442,13.5,,Southampton,,"Sault St Marie, ON"
932,1st,1,"Candee, Mrs. Edward (Helen Churchill Hungerford)","Candee, Edward (Helen Churchill Hungerford)",female,53.0,0,0,PC 17606,27.4458,,Cherbourg,6,"Washington, DC"
933,2nd,0,"Berriman, Mr. William John","Berriman,  William John",male,23.0,0,0,28425,13.0,,Southampton,,"St Ives, Cornwall / Calumet, MI"
934,1st,0,"Cairns, Mr. Alexander","Cairns, Alexander",male,,0,0,113798,31.0,,Southampton,,
935,2nd,0,"Pengelly, Mr. Frederick William","Pengelly,  Frederick William",male,19.0,0,0,28665,10.5,,Southampton,,"Gunnislake, England / Butte, MT"
936,3rd,0,"Peacock, Mrs. Benjamin (Edith Nile)","Peacock,  Benjamin (Edith Nile)",female,26.0,0,2,SOTON/O.Q. 3101315,13.775,,Southampton,,
937,3rd,0,"Keane, Mr. Andrew ""Andy""","Keane,  Andrew ""Andy""",male,,0,0,12460,7.75,,Queenstown,,
938,1st,1,"Schabert, Mrs. Paul (Emma Mock)","Schabert,  Paul (Emma Mock)",female,35.0,1,0,13236,57.75,C28,Cherbourg,11,"New York, NY"
939,3rd,0,"Thomson, Mr. Alexander Morrison","Thomson,  Alexander Morrison",male,,0,0,32302,8.05,,Southampton,,
940,3rd,0,"Elias, Mr. Joseph Jr","Elias,  Joseph Jr",male,17.0,1,1,2690,7.2292,,Cherbourg,,
941,1st,1,"Greenfield, Mr. William Bertram","Greenfield,  William Bertram",male,23.0,0,1,PC 17759,63.3583,D10 D12,Cherbourg,7,"New York, NY"
942,3rd,1,"Johnson, Miss. Eleanor Ileen","Johnson,  Eleanor Ileen",female,1.0,1,1,347742,11.1333,,Southampton,15,
943,3rd,0,"Lievens, Mr. Rene Aime","Lievens,  Rene Aime",male,24.0,0,0,345781,9.5,,Southampton,,
944,2nd,0,"Ware, Mr. William Jeffery","Ware,  William Jeffery",male,23.0,1,0,28666,10.5,,Southampton,,
945,3rd,0,"Panula, Mr. Jaako Arnold","Panula,  Jaako Arnold",male,14.0,4,1,3101295,39.6875,,Southampton,,
946,3rd,0,"Samaan, Mr. Youssef","Samaan,  Youssef",male,,2,0,2662,21.6792,,Cherbourg,,
947,1st,1,"Stone, Mrs. George Nelson (Martha Evelyn)","Stone,  George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,B28,,6,"Cincinatti, OH"
948,1st,1,"Longley, Miss. Gretchen Fiske","Longley,  Gretchen Fiske",female,21.0,0,0,13502,77.9583,D9,Southampton,10,"Hudson, NY"
949,1st,1,"Widener, Mrs. George Dunton (Eleanor Elkins)","Widener,  George Dunton (Eleanor Elkins)",female,50.0,1,1,113503,211.5,C80,Cherbourg,4,"Elkins Park, PA"
950,3rd,0,"Sage, Miss. Dorothy Edith ""Dolly""","Sage,  Dorothy Edith ""Dolly""",female,,8,2,CA. 2343,69.55,,Southampton,,
951,3rd,0,"Carlsson, Mr. August Sigfrid","Carlsson,  August Sigfrid",male,28.0,0,0,350042,7.7958,,Southampton,,"Dagsas, Sweden Fower, MN"
952,3rd,0,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)","Andersson,  Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,347082,31.275,,Southampton,,"Sweden Winnipeg, MN"
953,2nd,1,"Kantor, Mrs. Sinai (Miriam Sternin)","Kantor,  Sinai (Miriam Sternin)",female,24.0,1,0,244367,26.0,,Southampton,12,"Moscow / Bronx, NY"
954,2nd,0,"Mallet, Mr. Albert","Mallet,  Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,,Cherbourg,,"Paris / Montreal, PQ"
955,3rd,0,"Saundercock, Mr. William Henry","Saundercock,  William Henry",male,20.0,0,0,A/5. 2151,8.05,,Southampton,,
956,1st,0,"Allison, Miss. Helen Loraine","Allison, Helen Loraine",female,2.0,1,2,113781,151.55,C22 C26,Southampton,,"Montreal, PQ / Chesterville, ON"
957,3rd,0,"Goodwin, Miss. Jessie Allis","Goodwin,  Jessie Allis",female,10.0,5,2,CA 2144,46.9,,Southampton,,"Wiltshire, England Niagara Falls, NY"
958,1st,0,"Williams-Lambert, Mr. Fletcher Fellows","Williams-Lambert,  Fletcher Fellows",male,,0,0,113510,35.0,C128,Southampton,,"London, England"
959,3rd,0,"Dyker, Mr. Adolf Fredrik","Dyker,  Adolf Fredrik",male,23.0,1,0,347072,13.9,,Southampton,,"West Haven, CT"
960,2nd,1,"Rugg, Miss. Emily","Rugg,  Emily",female,21.0,0,0,C.A. 31026,10.5,,Southampton,12,"Guernsey / Wilmington, DE"
961,3rd,1,"Nakid, Mrs. Said (Waika ""Mary"" Mowad)","Nakid,  Said (Waika ""Mary"" Mowad)",female,19.0,1,1,2653,15.7417,,Cherbourg,C,
962,3rd,1,"Persson, Mr. Ernst Ulrik","Persson,  Ernst Ulrik",male,25.0,1,0,347083,7.775,,Southampton,15,
963,2nd,1,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)","Hart,  Benjamin (Esther Ada Bloomfield)",female,45.0,1,1,F.C.C. 13529,26.25,,Southampton,14,"Ilford, Essex / Winnipeg, MB"
964,2nd,1,"Richards, Mrs. Sidney (Emily Hocking)","Richards,  Sidney (Emily Hocking)",female,24.0,2,3,29106,18.75,,Southampton,4,"Cornwall / Akron, OH"
965,3rd,0,"Adahl, Mr. Mauritz Nils Martin","Adahl,  Mauritz Nils Martin",male,30.0,0,0,C 7076,7.25,,Southampton,,"Asarum, Sweden Brooklyn, NY"
966,3rd,0,"Andersson, Miss. Ingeborg Constanzia","Andersson,  Ingeborg Constanzia",female,9.0,4,2,347082,31.275,,Southampton,,"Sweden Winnipeg, MN"
967,1st,1,"Icard, Miss. Amelie","Icard,  Amelie",female,38.0,0,0,113572,80.0,B28,,6,
968,1st,1,"Kreuchen, Miss. Emilie","Kreuchen,  Emilie",female,39.0,0,0,24160,211.3375,,Southampton,2,
969,1st,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)","Rothschild,  Martin (Elizabeth L. Barrett)",female,54.0,1,0,PC 17603,59.4,,Cherbourg,6,"New York, NY"
970,2nd,0,"Parker, Mr. Clifford Richard","Parker,  Clifford Richard",male,28.0,0,0,SC 14888,10.5,,Southampton,,"St Andrews, Guernsey"
971,1st,1,"LeRoy, Miss. Bertha","LeRoy,  Bertha",female,30.0,0,0,PC 17761,106.425,,Cherbourg,2,
972,1st,1,"Graham, Mrs. William Thompson (Edith Junkins)","Graham,  William Thompson (Edith Junkins)",female,58.0,0,1,PC 17582,153.4625,C125,Southampton,3,"Greenwich, CT"
973,1st,1,"Ward, Miss. Anna","Ward,  Anna",female,35.0,0,0,PC 17755,512.3292,,Cherbourg,3,
974,3rd,0,"Saad, Mr. Khalil","Saad,  Khalil",male,25.0,0,0,2672,7.225,,Cherbourg,,
975,1st,0,"Allison, Mr. Hudson Joshua Creighton","Allison, Hudson Joshua Creighton",male,30.0,1,2,113781,151.55,C22 C26,Southampton,,"Montreal, PQ / Chesterville, ON"
976,2nd,0,"Fillbrook, Mr. Joseph Charles","Fillbrook,  Joseph Charles",male,18.0,0,0,C.A. 15185,10.5,,Southampton,,"Cornwall / Houghton, MI"
977,2nd,1,"Navratil, Master. Edmond Roger","Navratil, Master. Edmond Roger",male,2.0,1,1,230080,26.0,F2,Southampton,D,"Nice, France"
978,1st,1,"Dick, Mr. Albert Adrian","Dick, Albert Adrian",male,31.0,1,0,17474,57.0,B20,Southampton,3,"Calgary, AB"
979,3rd,0,"Pedersen, Mr. Olaf","Pedersen,  Olaf",male,,0,0,345498,7.775,,Southampton,,
980,3rd,1,"Najib, Miss. Adele Kiamie ""Jane""","Najib,  Adele Kiamie ""Jane""",female,15.0,0,0,2667,7.225,,Cherbourg,C,
981,3rd,0,"Lennon, Miss. Mary","Lennon,  Mary",female,,1,0,370371,15.5,,Queenstown,,
982,1st,0,"Porter, Mr. Walter Chamberlain","Porter,  Walter Chamberlain",male,47.0,0,0,110465,52.0,C110,Southampton,,"Worcester, MA"
983,2nd,1,"Ridsdale, Miss. Lucy","Ridsdale,  Lucy",female,50.0,0,0,W./C. 14258,10.5,,Southampton,13,"London, England / Marietta, Ohio and Milwaukee, WI"
984,1st,1,"Willard, Miss. Constance","Willard,  Constance",female,21.0,0,0,113795,26.55,,Southampton,8 10,"Duluth, MN"
985,3rd,0,"Bowen, Mr. David John ""Dai""","Bowen,  David John ""Dai""",male,21.0,0,0,54636,16.1,,Southampton,,"Treherbert, Cardiff, Wales"
986,2nd,1,"Duran y More, Miss. Asuncion","Duran y More,  Asuncion",female,27.0,1,0,SC/PARIS 2149,13.8583,,Cherbourg,12,"Barcelona, Spain / Havana, Cuba"
987,3rd,0,"Ekstrom, Mr. Johan","Ekstrom,  Johan",male,45.0,0,0,347061,6.975,,Southampton,,"Effington Rut, SD"
988,2nd,0,"Mangiavacchi, Mr. Serafino Emilio","Mangiavacchi,  Serafino Emilio",male,,0,0,SC/A.3 2861,15.5792,,Cherbourg,,"New York, NY"
989,3rd,0,"Davies, Mr. John Samuel","Davies,  John Samuel",male,21.0,2,0,A/4 48871,24.15,,Southampton,,"West Bromwich, England Pontiac, MI"
990,3rd,0,"Bengtsson, Mr. John Viktor","Bengtsson,  John Viktor",male,26.0,0,0,347068,7.775,,Southampton,,"Krakudden, Sweden Moune, IL"
991,3rd,0,"Goodwin, Master. Harold Victor","Goodwin, Master. Harold Victor",male,9.0,5,2,CA 2144,46.9,,Southampton,,"Wiltshire, England Niagara Falls, NY"
992,3rd,0,"Slabenoff, Mr. Petco","Slabenoff,  Petco",male,,0,0,349214,7.8958,,Southampton,,
993,3rd,1,"Roth, Miss. Sarah A","Roth,  Sarah A",female,,0,0,342712,8.05,,Southampton,C,
994,2nd,0,"Ponesell, Mr. Martin","Ponesell,  Martin",male,34.0,0,0,250647,13.0,,Southampton,,"Denmark / New York, NY"
995,3rd,0,"Asplund, Master. Clarence Gustaf Hugo","Asplund, Master. Clarence Gustaf Hugo",male,9.0,4,2,347077,31.3875,,Southampton,,"Sweden Worcester, MA"
996,3rd,1,"Karlsson, Mr. Einar Gervasius","Karlsson,  Einar Gervasius",male,21.0,0,0,350053,7.7958,,Southampton,13,
997,2nd,0,"McCrae, Mr. Arthur Gordon","McCrae,  Arthur Gordon",male,32.0,0,0,237216,13.5,,Southampton,,"Sydney, Australia"
998,1st,0,"Lewy, Mr. Ervin G","Lewy,  Ervin G",male,,0,0,PC 17612,27.7208,,Cherbourg,,"Chicago, IL"
999,2nd,0,"Watson, Mr. Ennis Hastings","Watson,  Ennis Hastings",male,,0,0,239856,0.0,,Southampton,,Belfast
1000,2nd,0,"Hodges, Mr. Henry Price","Hodges,  Henry Price",male,50.0,0,0,250643,13.0,,Southampton,,Southampton
1001,3rd,0,"Torfa, Mr. Assad","Torfa,  Assad",male,,0,0,2673,7.2292,,Cherbourg,,
1002,3rd,0,"Boulos, Master. Akar","Boulos, Master. Akar",male,6.0,1,1,2678,15.2458,,Cherbourg,,"Syria Kent, ON"
1003,3rd,0,"Franklin, Mr. Charles (Charles Fardon)","Franklin,  Charles (Charles Fardon)",male,,0,0,SOTON/O.Q. 3101314,7.25,,Southampton,,
1004,1st,0,"Artagaveytia, Mr. Ramon","Artagaveytia, Ramon",male,71.0,0,0,PC 17609,49.5042,,Cherbourg,,"Montevideo, Uruguay"
1005,3rd,0,"Vovk, Mr. Janko","Vovk,  Janko",male,22.0,0,0,349252,7.8958,,Southampton,,
1006,1st,0,"Rowe, Mr. Alfred G","Rowe,  Alfred G",male,33.0,0,0,113790,26.55,,Southampton,,London
1007,2nd,1,"Bystrom, Mrs. (Karolina)","Bystrom,  (Karolina)",female,42.0,0,0,236852,13.0,,Southampton,,"New York, NY"
1008,3rd,0,"Gustafsson, Mr. Anders Vilhelm","Gustafsson,  Anders Vilhelm",male,37.0,2,0,3101276,7.925,,Southampton,,"Ruotsinphytaa, Finland New York, NY"
1009,1st,0,"Ovies y Rodriguez, Mr. Servando","Ovies y Rodriguez,  Servando",male,28.5,0,0,PC 17562,27.7208,D43,Cherbourg,,"?Havana, Cuba"
1010,2nd,0,"Sedgwick, Mr. Charles Frederick Waddington","Sedgwick,  Charles Frederick Waddington",male,25.0,0,0,244361,13.0,,Southampton,,Liverpool
1011,2nd,1,"Wells, Master. Ralph Lester","Wells, Master. Ralph Lester",male,2.0,1,1,29103,23.0,,Southampton,14,"Cornwall / Akron, OH"
1012,2nd,1,"Kelly, Mrs. Florence ""Fannie""","Kelly,  Florence ""Fannie""",female,45.0,0,0,223596,13.5,,Southampton,9,"London / New York, NY"
1013,3rd,0,"Brocklebank, Mr. William Alfred","Brocklebank,  William Alfred",male,35.0,0,0,364512,8.05,,Southampton,,"Broomfield, Chelmsford, England"
1014,3rd,0,"Hakkarainen, Mr. Pekka Pietari","Hakkarainen,  Pekka Pietari",male,28.0,1,0,STON/O2. 3101279,15.85,,Southampton,,
1015,3rd,0,"Nenkoff, Mr. Christo","Nenkoff,  Christo",male,,0,0,349234,7.8958,,Southampton,,
1016,3rd,0,"Mahon, Mr. John","Mahon,  John",male,,0,0,AQ/4 3130,7.75,,Queenstown,,
1017,3rd,0,"Van Impe, Miss. Catharina","Van Impe,  Catharina",female,10.0,0,2,345773,24.15,,Southampton,,
1018,1st,0,"Stead, Mr. William Thomas","Stead,  William Thomas",male,62.0,0,0,113514,26.55,C87,Southampton,,"Wimbledon Park, London / Hayling Island, Hants"
1019,3rd,0,"Lemberopolous, Mr. Peter L","Lemberopolous,  Peter L",male,34.5,0,0,2683,6.4375,,Cherbourg,,
1020,2nd,1,"Richards, Master. George Sibley","Richards, Master. George Sibley",male,0.8333,1,1,29106,18.75,,Southampton,4,"Cornwall / Akron, OH"
1021,1st,1,"Kenyon, Mrs. Frederick R (Marion)","Kenyon,  Frederick R (Marion)",female,,1,0,17464,51.8625,D21,Southampton,8,"Southington / Noank, CT"
1022,3rd,0,"Allum, Mr. Owen George","Allum,  Owen George",male,18.0,0,0,2223,8.3,,Southampton,,"Windsor, England New York, NY"
1023,3rd,1,"O'Dwyer, Miss. Ellen ""Nellie""","O'Dwyer,  Ellen ""Nellie""",female,,0,0,330959,7.8792,,Queenstown,,
1024,3rd,0,"Davies, Mr. Joseph","Davies,  Joseph",male,17.0,2,0,A/4 48873,8.05,,Southampton,,"West Bromwich, England Pontiac, MI"
1025,3rd,0,"Pearce, Mr. Ernest","Pearce,  Ernest",male,,0,0,343271,7.0,,Southampton,,
1026,2nd,1,"Wilhelms, Mr. Charles","Wilhelms,  Charles",male,31.0,0,0,244270,13.0,,Southampton,9,"London, England"
1027,3rd,1,"Olsen, Master. Artur Karl","Olsen, Master. Artur Karl",male,9.0,0,1,C 17368,3.1708,,Southampton,13,
1028,3rd,0,"O'Connell, Mr. Patrick D","O'Connell,  Patrick D",male,,0,0,334912,7.7333,,Queenstown,,
1029,1st,1,"Shutes, Miss. Elizabeth W","Shutes,  Elizabeth W",female,40.0,0,0,PC 17582,153.4625,C125,Southampton,3,"New York, NY / Greenwich CT"
1030,1st,0,"Farthing, Mr. John","Farthing,  John",male,,0,0,PC 17483,221.7792,C95,Southampton,,
1031,1st,1,"Frolicher-Stehli, Mrs. Maxmillian (Margaretha Emerentia Stehli)","Frolicher-Stehli,  Maxmillian (Margaretha Emerentia Stehli)",female,48.0,1,1,13567,79.2,B41,Cherbourg,5,"Zurich, Switzerland"
1032,2nd,1,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")","Phillips,  Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19.0,0,0,250655,26.0,,Southampton,11,"Worcester, England"
1033,3rd,1,"Sap, Mr. Julius","Sap,  Julius",male,25.0,0,0,345768,9.5,,Southampton,11,
1034,3rd,1,"Ayoub, Miss. Banoura","Ayoub,  Banoura",female,13.0,0,0,2687,7.2292,,Cherbourg,C,"Syria Youngstown, OH"
1035,3rd,1,"Mannion, Miss. Margareth","Mannion,  Margareth",female,,0,0,36866,7.7375,,Queenstown,16,
1036,1st,1,"Cherry, Miss. Gladys","Cherry, Gladys",female,30.0,0,0,110152,86.5,B77,Southampton,8,"London, England"
1037,3rd,0,"Rintamaki, Mr. Matti","Rintamaki,  Matti",male,35.0,0,0,STON/O 2. 3101273,7.125,,Southampton,,
1038,3rd,0,"Reynolds, Mr. Harold J","Reynolds,  Harold J",male,21.0,0,0,342684,8.05,,Southampton,,
1039,2nd,0,"Eitemiller, Mr. George Floyd","Eitemiller,  George Floyd",male,23.0,0,0,29751,13.0,,Southampton,,"England / Detroit, MI"
1040,3rd,0,"Johansson, Mr. Karl Johan","Johansson,  Karl Johan",male,31.0,0,0,347063,7.775,,Southampton,,
1041,3rd,0,"Canavan, Miss. Mary","Canavan,  Mary",female,21.0,0,0,364846,7.75,,Queenstown,,
1042,3rd,0,"Lefebre, Miss. Jeannie","Lefebre,  Jeannie",female,,3,1,4133,25.4667,,Southampton,,
1043,3rd,0,"Sivola, Mr. Antti Wilhelm","Sivola,  Antti Wilhelm",male,21.0,0,0,STON/O 2. 3101280,7.925,,Southampton,,
1044,2nd,0,"Deacon, Mr. Percy William","Deacon,  Percy William",male,17.0,0,0,S.O.C. 14879,73.5,,Southampton,,
1045,3rd,0,"Denkoff, Mr. Mitto","Denkoff,  Mitto",male,,0,0,349225,7.8958,,Southampton,,"Bulgaria Coon Rapids, IA"
1046,3rd,1,"Coutts, Master. Eden Leslie ""Neville""","Coutts, Master. Eden Leslie ""Neville""",male,9.0,1,1,C.A. 37671,15.9,,Southampton,2,"England Brooklyn, NY"
1047,1st,1,"Behr, Mr. Karl Howell","Behr, Karl Howell",male,26.0,0,0,111369,30.0,C148,Cherbourg,5,"New York, NY"
1048,3rd,0,"Williams, Mr. Leslie","Williams,  Leslie",male,28.5,0,0,54636,16.1,,Southampton,,
1049,3rd,0,"Svensson, Mr. Johan","Svensson,  Johan",male,74.0,0,0,347060,7.775,,Southampton,,
1050,2nd,1,"Mellors, Mr. William John","Mellors,  William John",male,19.0,0,0,SW/PP 751,10.5,,Southampton,B,"Chelsea, London"
1051,3rd,0,"Yousseff, Mr. Gerious","Yousseff,  Gerious",male,,0,0,2627,14.4583,,Cherbourg,,
1052,3rd,0,"Carr, Miss. Jeannie","Carr,  Jeannie",female,37.0,0,0,368364,7.75,,Queenstown,,"Co Sligo, Ireland Hartford, CT"
1053,3rd,1,"Yasbeck, Mrs. Antoni (Selini Alexander)","Yasbeck,  Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,,Cherbourg,,
1054,1st,0,"Rothschild, Mr. Martin","Rothschild,  Martin",male,55.0,1,0,PC 17603,59.4,,Cherbourg,,"New York, NY"
1055,3rd,0,"Johansson, Mr. Gustaf Joel","Johansson,  Gustaf Joel",male,33.0,0,0,7540,8.6542,,Southampton,,
1056,3rd,0,"Windelov, Mr. Einar","Windelov,  Einar",male,21.0,0,0,SOTON/OQ 3101317,7.25,,Southampton,,
1057,1st,1,"Bissette, Miss. Amelia","Bissette, Amelia",female,35.0,0,0,PC 17760,135.6333,C99,Southampton,8,
1058,3rd,0,"Flynn, Mr. James","Flynn,  James",male,,0,0,364851,7.75,,Queenstown,,
1059,3rd,0,"Bostandyeff, Mr. Guentcho","Bostandyeff,  Guentcho",male,26.0,0,0,349224,7.8958,,Southampton,,"Bulgaria Chicago, IL"
1060,3rd,0,"Pokrnic, Mr. Mate","Pokrnic,  Mate",male,17.0,0,0,315095,8.6625,,Southampton,,
1061,2nd,1,"Caldwell, Master. Alden Gates","Caldwell, Master. Alden Gates",male,0.8333,0,2,248738,29.0,,Southampton,13,"Bangkok, Thailand / Roseville, IL"
1062,2nd,1,"Christy, Mrs. (Alice Frances)","Christy,  (Alice Frances)",female,45.0,0,2,237789,30.0,,Southampton,12,London
1063,1st,1,"Bonnell, Miss. Elizabeth","Bonnell, Elizabeth",female,58.0,0,0,113783,26.55,C103,Southampton,8,"Birkdale, England Cleveland, Ohio"
1064,3rd,1,"Goldsmith, Master. Frank John William ""Frankie""","Goldsmith, Master. Frank John William ""Frankie""",male,9.0,0,2,363291,20.525,,Southampton,C D,"Strood, Kent, England Detroit, MI"
1065,3rd,1,"Davison, Mrs. Thomas Henry (Mary E Finck)","Davison,  Thomas Henry (Mary E Finck)",female,,1,0,386525,16.1,,Southampton,16,"Liverpool, England Bedford, OH"
1066,2nd,0,"Downton, Mr. William James","Downton,  William James",male,54.0,0,0,28403,26.0,,Southampton,,"Holley, NY"
1067,3rd,0,"Jonkoff, Mr. Lalio","Jonkoff,  Lalio",male,23.0,0,0,349204,7.8958,,Southampton,,
1068,1st,1,"Daniel, Mr. Robert Williams","Daniel, Robert Williams",male,27.0,0,0,113804,30.5,,Southampton,3,"Philadelphia, PA"
1069,2nd,0,"Hickman, Mr. Leonard Mark","Hickman,  Leonard Mark",male,24.0,2,0,S.O.C. 14879,73.5,,Southampton,,"West Hampstead, London / Neepawa, MB"
1070,1st,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)","Dick, Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,B20,Southampton,3,"Calgary, AB"
1071,2nd,1,"Doling, Mrs. John T (Ada Julia Bone)","Doling,  John T (Ada Julia Bone)",female,34.0,0,1,231919,23.0,,Southampton,,Southampton
1072,1st,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)","Appleton, Edward Dale (Charlotte Lamson)",female,53.0,2,0,11769,51.4792,C101,Southampton,D,"Bayside, Queens, NY"
1073,3rd,1,"Asplund, Master. Edvin Rojj Felix","Asplund, Master. Edvin Rojj Felix",male,3.0,4,2,347077,31.3875,,Southampton,15,"Sweden Worcester, MA"
1074,1st,1,"Hassab, Mr. Hammad","Hassab,  Hammad",male,27.0,0,0,PC 17572,76.7292,D49,Cherbourg,3,
1075,3rd,1,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)","O'Brien,  Thomas (Johanna ""Hannah"" Godfrey)",female,,1,0,370365,15.5,,Queenstown,,
1076,2nd,1,"Harper, Miss. Annie Jessie ""Nina""","Harper,  Annie Jessie ""Nina""",female,6.0,0,1,248727,33.0,,Southampton,11,"Denmark Hill, Surrey / Chicago"
1077,1st,0,"Beattie, Mr. Thomson","Beattie, Thomson",male,36.0,0,0,13050,75.2417,C6,Cherbourg,A,"Winnipeg, MN"
1078,3rd,1,"Osman, Mrs. Mara","Osman,  Mara",female,31.0,0,0,349244,8.6833,,Southampton,,
1079,3rd,1,"Connolly, Miss. Kate","Connolly,  Kate",female,22.0,0,0,370373,7.75,,Queenstown,13,Ireland
1080,1st,0,"Pears, Mr. Thomas Clinton","Pears,  Thomas Clinton",male,29.0,1,0,113776,66.6,C2,Southampton,,"Isleworth, England"
1081,1st,0,"Straus, Mr. Isidor","Straus,  Isidor",male,67.0,1,0,PC 17483,221.7792,C55 C57,Southampton,,"New York, NY"
1082,3rd,0,"Wiklund, Mr. Jakob Alfred","Wiklund,  Jakob Alfred",male,18.0,1,0,3101267,6.4958,,Southampton,,
1083,3rd,1,"Dean, Master. Bertram Vere","Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,,Southampton,10,"Devon, England Wichita, KS"
1084,1st,0,"Wick, Mr. George Dennick","Wick,  George Dennick",male,57.0,1,1,36928,164.8667,,Southampton,,"Youngstown, OH"
1085,3rd,0,"Badt, Mr. Mohamed","Badt,  Mohamed",male,40.0,0,0,2623,7.225,,Cherbourg,,
1086,3rd,0,"Samaan, Mr. Hanna","Samaan,  Hanna",male,,2,0,2662,21.6792,,Cherbourg,,
1087,3rd,0,"Sage, Mr. George John Jr","Sage,  George John Jr",male,,8,2,CA. 2343,69.55,,Southampton,,
1088,1st,0,"Smith, Mr. Lucien Philip","Smith,  Lucien Philip",male,24.0,1,0,13695,60.0,C31,Southampton,,"Huntington, WV"
1089,3rd,0,"Cor, Mr. Ivan","Cor,  Ivan",male,27.0,0,0,349229,7.8958,,Southampton,,Austria
1090,3rd,0,"Strom, Mrs. Wilhelm (Elna Matilda Persson)","Strom,  Wilhelm (Elna Matilda Persson)",female,29.0,1,1,347054,10.4625,G6,Southampton,,
1091,1st,1,"Sloper, Mr. William Thompson","Sloper,  William Thompson",male,28.0,0,0,113788,35.5,A6,Southampton,7,"New Britain, CT"
1092,2nd,0,"Hocking, Mr. Richard George","Hocking,  Richard George",male,23.0,2,1,29104,11.5,,Southampton,,"Cornwall / Akron, OH"
1093,2nd,0,"Nasser, Mr. Nicholas","Nasser,  Nicholas",male,32.5,1,0,237736,30.0708,,Cherbourg,,"New York, NY"
1094,3rd,0,"Daher, Mr. Shedid","Daher,  Shedid",male,22.5,0,0,2698,7.225,,Cherbourg,,
1095,1st,1,"Carter, Mr. William Ernest","Carter, William Ernest",male,36.0,1,2,113760,120.0,B96 B98,Southampton,C,"Bryn Mawr, PA"
1096,1st,0,"McCarthy, Mr. Timothy J","McCarthy,  Timothy J",male,54.0,0,0,17463,51.8625,E46,Southampton,,"Dorchester, MA"
1097,2nd,1,"Cameron, Miss. Clear Annie","Cameron,  Clear Annie",female,35.0,0,0,F.C.C. 13528,21.0,,Southampton,14,"Mamaroneck, NY"
